Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1741623934,9500,,Aggregated,268.700000,268.200000,1000,1300,1500,1600,2000,5700,26000,44000,77000,93000,96000,30526,30434,1000.0,2360.043824077829,76.82130000011966,96088.95249999932,718.2050710869423
1741623935,9600,,Aggregated,225.100000,224.500000,1000,1300,1500,1700,2100,6300,26000,45000,77000,93000,100000,30872,30780,1000.0,2418.435443009842,76.82130000011966,99502.65330000002,710.1557398289713
1741623937,9700,,Aggregated,173.900000,173.500000,1000,1300,1600,1700,2200,6900,26000,45000,77000,93000,100000,31104,31012,1000.0,2458.592258635536,76.82130000011966,99502.65330000002,704.8587962962963
1741623938,9800,,Aggregated,131.300000,130.900000,1000,1400,1600,1700,2600,7200,26000,45000,77000,93000,100000,31216,31124,1000.0,2477.8519072943277,76.82130000011966,99502.65330000002,702.3298308559713
1741623940,9900,,Aggregated,149.500000,149.100000,1000,1400,1600,1700,3200,8100,26000,44000,77000,94000,104000,31453,31360,1000.0,2538.083216955449,76.82130000011966,103907.39240000039,704.6356150446699
1741623941,10000,,Aggregated,143.400000,143.000000,1100,1400,1600,1700,4000,8400,26000,45000,80000,104000,108000,31662,31569,1100.0,2613.6602704630086,76.82130000011966,108470.38599999997,699.9843345335102
1741623942,10100,,Aggregated,160.700000,160.200000,1100,1400,1600,1800,4700,10000,26000,45000,82000,106000,110000,31875,31780,1100.0,2685.928259708232,76.82130000011966,110436.9244999998,710.1054745098039
1741623944,10200,,Aggregated,154.400000,154.000000,1100,1400,1600,1800,5200,11000,26000,45000,83000,108000,111000,32068,31973,1100.0,2748.8935018398365,76.82130000011966,110984.3820999995,705.8317325682924
1741623945,10300,,Aggregated,157.100000,156.700000,1100,1400,1700,1800,5800,12000,39000,72000,112000,113000,113000,32682,32581,1100.0,3634.6944333639253,76.82130000011966,112628.29020000027,789.5742610611346
1741623946,10400,,Aggregated,164.200000,163.800000,1100,1500,1700,1900,6400,13000,61000,110000,112000,113000,113000,33255,33149,1100.0,4472.320995363103,76.82130000011966,113376.67049999982,865.2285972034281
1741623947,10500,,Aggregated,188.900000,188.200000,1100,1500,1700,1900,6800,13000,105000,110000,112000,113000,113000,33762,33653,1100.0,5037.092665135349,76.82130000011966,113376.67049999982,912.6242521177655
1741623948,10600,,Aggregated,219.400000,218.100000,1100,1500,1700,1900,6900,15000,106000,110000,112000,113000,115000,34217,34108,1100.0,5424.35580203992,76.82130000011966,115104.94689999995,930.2422772306163
1741623950,10700,,Aggregated,276.900000,275.200000,1100,1500,1800,1900,7200,22000,106000,110000,112000,114000,115000,34695,34585,1100.0,5864.671734460297,76.82130000011966,115418.00879999937,956.8184464620263
1741623951,10800,,Aggregated,320.800000,319.000000,1100,1500,1800,2000,7500,26000,106000,110000,112000,115000,118000,35106,34996,1100.0,6087.721772896374,76.82130000011966,118321.16419999965,963.9430866518544
1741623952,10900,,Aggregated,320.500000,318.800000,1100,1500,1800,2000,7600,28000,106000,110000,112000,115000,118000,35682,35568,1100.0,6244.955912490891,76.82130000011966,118321.16419999965,988.6167535452049
1741623953,11000,,Aggregated,324.100000,322.400000,1100,1500,1800,2100,7500,27000,106000,110000,112000,115000,118000,36244,36130,1100.0,6194.909300742201,76.82130000011966,118321.16419999965,973.6773810837656
1741623954,11100,,Aggregated,359.100000,357.100000,1100,1500,1800,2200,7200,27000,106000,110000,112000,116000,118000,36806,36688,1100.0,6176.197464712291,76.82130000011966,118321.16419999965,985.3313318480682
1741623955,11200,,Aggregated,396.200000,394.300000,1100,1600,1900,2200,7100,25000,106000,110000,112000,116000,118000,37352,37234,1100.0,6127.950927495191,76.82130000011966,118321.16419999965,972.0637449132577
1741623957,11300,,Aggregated,431.700000,429.800000,1200,1600,1900,2200,6900,25000,106000,109000,112000,117000,120000,37801,37679,1200.0,6120.308180177787,76.82130000011966,119848.67949999988,985.7796883680326
1741623958,11400,,Aggregated,429.800000,428.500000,1200,1600,1900,2200,6900,25000,106000,110000,112000,118000,120000,38099,37977,1200.0,6127.514697139048,76.82130000011966,120458.38020000065,979.1826032179322
1741623959,11500,,Aggregated,418.800000,417.400000,1200,1600,1900,2300,6800,24000,106000,109000,112000,118000,120000,38575,38453,1200.0,6083.941129990947,76.82130000011966,120458.38020000065,967.4664419961115
